creature_key,onset_cycle,batch_index,batch_size,loss
181,1557,5,16,2.422613
181,1557,6,16,0.26777145
181,1557,7,16,2.516445
181,1579,0,16,0.6169317
181,1579,1,16,2.1413314
181,1579,2,16,0.4672617
181,1579,3,16,2.3015227
181,1579,4,16,0.35358813
181,1579,5,16,2.4245958
181,1579,6,16,0.267317
181,1579,7,16,2.4872868
181,1595,0,16,0.61696005
181,1595,1,16,2.1413758
181,1595,2,16,0.46725845
181,1595,3,16,2.3014827
181,1595,4,16,0.35358733
181,1595,5,16,2.4245284
181,1595,6,16,0.2673145
181,1595,7,16,2.4873443
181,1608,0,16,0.6169364
181,1608,1,16,2.141296
181,1608,2,16,0.4672632
181,1608,3,16,2.301495
181,1608,4,16,0.35358375
181,1608,5,16,2.4244578
181,1608,6,16,0.26731098
181,1608,7,16,2.487262
181,1620,0,16,0.61748683
181,1620,1,16,2.1417816
181,1620,2,16,0.46709037
181,1620,3,16,2.3029587
181,1620,4,16,0.35296834
181,1620,5,16,2.3964853
181,1620,6,16,0.2674773
181,1620,7,16,2.5150843
181,1632,0,16,0.61748093
181,1632,1,16,2.141744
181,1632,2,16,0.46708578
181,1632,3,16,2.3029313
181,1632,4,16,0.3529701
181,1632,5,16,2.3966043
181,1632,6,16,0.26747185
181,1632,7,16,2.5151148
181,1644,0,16,0.6174089
181,1644,1,16,2.1426024
181,1644,2,16,0.46602148
181,1644,3,16,2.277477
181,1644,4,16,0.35317254
181,1644,5,16,2.4229999
181,1644,6,16,0.26736924
181,1644,7,16,2.4831235
181,1656,0,16,0.61740273
181,1656,1,16,2.1426773
181,1656,2,16,0.46603057
181,1656,3,16,2.27748
181,1656,4,16,0.35315466
181,1656,5,16,2.4229543
181,1656,6,16,0.26736683
181,1656,7,16,2.4831512
181,1671,0,16,0.6155564
181,1671,1,16,2.1201997
181,1671,2,16,0.46674898
181,1671,3,16,2.3011262
181,1671,4,16,0.35289893
181,1671,5,16,2.3926132
181,1671,6,16,0.26773655
181,1671,7,16,2.5148005
181,1685,0,16,0.6155747
181,1685,1,16,2.1201503
181,1685,2,16,0.46671993
181,1685,3,16,2.301033
181,1685,4,16,0.3528923
181,1685,5,16,2.3926408
181,1685,6,16,0.26773494
181,1685,7,16,2.5146952
181,1699,0,16,0.6169173
181,1699,1,16,2.1412838
